,Common Values,Drug 1 total substructures,Drug 2 total substructures
30816,2800,0.0,21.0
30817,2748,0.0,0.0
30818,2837,0.0,3.0
30819,2841,0.0,30.0
30820,2841,0.0,249.0
30821,2830,0.0,20.0
30822,2841,0.0,0.0
30823,2841,0.0,44.0
30824,2759,0.0,0.0
30825,2850,0.0,51.0
30826,2858,0.0,62.0
30827,2850,0.0,31.0
30828,2833,0.0,74.0
30829,2858,0.0,123.0
30830,2811,0.0,76.0
30831,2847,0.0,103.0
30832,2858,0.0,275.0
30833,2854,0.0,89.0
30834,2710,0.0,16.0
30835,2837,0.0,2.0
30836,2858,0.0,12.0
30837,2855,0.0,2.0
30838,2828,0.0,1.0
30839,2609,0.0,17.0
30840,2838,0.0,28.0
30841,2858,0.0,44.0
30842,2878,0.0,113.0
30843,2858,0.0,0.0
30844,2807,0.0,0.0
30845,2796,0.0,0.0
30846,2827,0.0,41.0
30847,2796,0.0,97.0
30848,2735,0.0,4.0
30849,2782,0.0,0.0
30850,2755,0.0,0.0
30851,2583,0.0,11.0
30852,2787,0.0,0.0
30853,2848,0.0,0.0
30854,2856,0.0,82.0
30855,2846,84.0,131.0
30856,2856,84.0,7.0
30857,2857,84.0,180.0
30858,2841,84.0,306.0
30859,2830,84.0,3.0
30860,2878,84.0,0.0
30861,2745,84.0,72.0
30862,2858,84.0,5.0
30863,2858,84.0,129.0
30864,2858,84.0,0.0
30865,2817,84.0,80.0
30866,2761,84.0,0.0
30867,2854,84.0,23.0
30868,2858,84.0,1.0
30869,2858,84.0,36.0
30870,2847,84.0,0.0
30871,2858,84.0,144.0
30872,2858,84.0,45.0
30873,2776,84.0,128.0
30874,2882,84.0,0.0
30875,2874,84.0,49.0
30876,2857,84.0,32.0
30877,2882,84.0,8.0
30878,2835,84.0,0.0
30879,2871,84.0,8.0
30880,2882,84.0,25.0
30881,2878,84.0,0.0
30882,2734,84.0,47.0
30883,2861,84.0,11.0
30884,2882,84.0,0.0
30885,2879,84.0,4.0
30886,2852,84.0,148.0
30887,2633,84.0,21.0
30888,2862,84.0,0.0
30889,2882,84.0,3.0
30890,2838,84.0,30.0
30891,2882,84.0,249.0
30892,2831,84.0,20.0
30893,2820,84.0,0.0
30894,2851,84.0,44.0
30895,2810,84.0,0.0
30896,2759,84.0,51.0
30897,2806,84.0,62.0
30898,2779,84.0,31.0
30899,2607,84.0,74.0
30900,2801,84.0,123.0
30901,2866,84.0,76.0
30902,2880,84.0,103.0
30903,2870,84.0,275.0
30904,2880,84.0,89.0
30905,2881,84.0,16.0
30906,2865,84.0,2.0
30907,2854,84.0,12.0
30908,2838,84.0,2.0
30909,2769,84.0,1.0
30910,2882,84.0,17.0
30911,2882,84.0,28.0
30912,2882,84.0,44.0
30913,2841,84.0,113.0
30914,2785,84.0,0.0
30915,2878,84.0,0.0
30916,2882,84.0,0.0
30917,2882,84.0,41.0
30918,2871,84.0,97.0
30919,2882,84.0,4.0
30920,2882,84.0,0.0
30921,2800,84.0,0.0
30922,2882,84.0,11.0
30923,2865,84.0,0.0
30924,2890,84.0,0.0
30925,2843,84.0,82.0
30926,2879,131.0,7.0
30927,2890,131.0,180.0
30928,2886,131.0,306.0
30929,2742,131.0,3.0
30930,2869,131.0,0.0
30931,2890,131.0,72.0
30932,2887,131.0,5.0
30933,2860,131.0,129.0
30934,2641,131.0,0.0
30935,2870,131.0,80.0
30936,2890,131.0,0.0
30937,2846,131.0,23.0
30938,2890,131.0,1.0
30939,2839,131.0,36.0
30940,2828,131.0,0.0
30941,2859,131.0,144.0
30942,2816,131.0,45.0
30943,2767,131.0,128.0
30944,2814,131.0,0.0
30945,2787,131.0,49.0
30946,2615,131.0,32.0
30947,2801,131.0,8.0
30948,2874,131.0,0.0
30949,2888,131.0,8.0
30950,2878,131.0,25.0
30951,2888,131.0,0.0
30952,2889,131.0,47.0
30953,2873,131.0,11.0
30954,2862,131.0,0.0
30955,2846,131.0,4.0
30956,2777,131.0,148.0
30957,2890,131.0,21.0
30958,2890,131.0,0.0
30959,2890,131.0,3.0
30960,2849,131.0,30.0
30961,2793,131.0,249.0
30962,2886,131.0,20.0
30963,2890,131.0,0.0
30964,2890,131.0,44.0
30965,2879,131.0,0.0
30966,2890,131.0,51.0
30967,2890,131.0,62.0
30968,2808,131.0,31.0
30969,2857,131.0,74.0
30970,2882,131.0,123.0
30971,2835,131.0,76.0
30972,2871,131.0,103.0
30973,2882,131.0,275.0
30974,2878,131.0,89.0
30975,2734,131.0,16.0
30976,2861,131.0,2.0
30977,2882,131.0,12.0
30978,2879,131.0,2.0
30979,2852,131.0,1.0
30980,2633,131.0,17.0
30981,2866,131.0,28.0
30982,2882,131.0,44.0
30983,2838,131.0,113.0
30984,2882,131.0,0.0
30985,2831,131.0,0.0
30986,2820,131.0,0.0
30987,2851,131.0,41.0
30988,2808,131.0,97.0
30989,2759,131.0,4.0
30990,2806,131.0,0.0
30991,2779,131.0,0.0
30992,2609,131.0,11.0
30993,2793,131.0,0.0
30994,2866,131.0,0.0
30995,2880,131.0,82.0
30996,2870,7.0,180.0
30997,2880,7.0,306.0
30998,2881,7.0,3.0
30999,2865,7.0,0.0
31000,2854,7.0,72.0
31001,2838,7.0,5.0
31002,2769,7.0,129.0
31003,2882,7.0,0.0
31004,2882,7.0,80.0
31005,2882,7.0,0.0
31006,2841,7.0,23.0
31007,2785,7.0,1.0
31008,2878,7.0,36.0
31009,2882,7.0,0.0
31010,2882,7.0,144.0
31011,2871,7.0,45.0
31012,2882,7.0,128.0
31013,2882,7.0,0.0
31014,2800,7.0,49.0
31015,2865,7.0,32.0
31016,2818,7.0,8.0
31017,2854,7.0,0.0
31018,2865,7.0,8.0
31019,2861,7.0,25.0
31020,2717,7.0,0.0
31021,2848,7.0,47.0
31022,2865,7.0,11.0
31023,2862,7.0,0.0
31024,2835,7.0,4.0
31025,2616,7.0,148.0
31026,2845,7.0,21.0
31027,2865,7.0,0.0
31028,2821,7.0,3.0
31029,2865,7.0,30.0
31030,2814,7.0,249.0
31031,2803,7.0,20.0
31032,2834,7.0,0.0
31033,2791,7.0,44.0
31034,2742,7.0,0.0
31035,2789,7.0,51.0
31036,2762,7.0,62.0
31037,2590,7.0,31.0
31038,2778,7.0,74.0
31039,2849,7.0,123.0
31040,2863,7.0,76.0
31041,2853,7.0,103.0
31042,2863,7.0,275.0
31043,2864,7.0,89.0
31044,2848,7.0,16.0
31045,2839,7.0,2.0
31046,2821,7.0,12.0
31047,2754,7.0,2.0
31048,2865,7.0,1.0
31049,2865,7.0,17.0
31050,2865,7.0,28.0
31051,2824,7.0,44.0
31052,2768,7.0,113.0
31053,2861,7.0,0.0
31054,2865,7.0,0.0
31055,2865,7.0,0.0
31056,2854,7.0,41.0
31057,2865,7.0,97.0
31058,2865,7.0,4.0
31059,2783,7.0,0.0
31060,2843,7.0,0.0
31061,2879,7.0,11.0
31062,2890,7.0,0.0
31063,2886,7.0,0.0
31064,2742,7.0,82.0
31065,2869,180.0,306.0
31066,2890,180.0,3.0
31067,2887,180.0,0.0
31068,2860,180.0,72.0
31069,2641,180.0,5.0
31070,2870,180.0,129.0
31071,2890,180.0,0.0
31072,2846,180.0,80.0
31073,2890,180.0,0.0
31074,2839,180.0,23.0
31075,2828,180.0,1.0
31076,2859,180.0,36.0
31077,2816,180.0,0.0
31078,2767,180.0,144.0
31079,2814,180.0,45.0
31080,2787,180.0,128.0
31081,2615,180.0,0.0
31082,2801,180.0,49.0
31083,2874,180.0,32.0
31084,2888,180.0,8.0
31085,2878,180.0,0.0
31086,2888,180.0,8.0
31087,2889,180.0,25.0
31088,2873,180.0,0.0
31089,2862,180.0,47.0
31090,2846,180.0,11.0
31091,2777,180.0,0.0
31092,2890,180.0,4.0
31093,2890,180.0,148.0
31094,2890,180.0,21.0
31095,2849,180.0,0.0
31096,2793,180.0,3.0
31097,2886,180.0,30.0
31098,2890,180.0,249.0
31099,2890,180.0,20.0
31100,2879,180.0,0.0
31101,2890,180.0,44.0
31102,2890,180.0,0.0
31103,2808,180.0,51.0
31104,2832,180.0,62.0
31105,2843,180.0,31.0
31106,2839,180.0,74.0
31107,2699,180.0,123.0
31108,2822,180.0,76.0
31109,2843,180.0,103.0
31110,2840,180.0,275.0
31111,2813,180.0,89.0
31112,2594,180.0,16.0
31113,2823,180.0,2.0
31114,2843,180.0,12.0
31115,2799,180.0,2.0
31116,2843,180.0,1.0
31117,2792,180.0,17.0
31118,2781,180.0,28.0
31119,2812,180.0,44.0
31120,2769,180.0,113.0
31121,2720,180.0,0.0
31122,2767,180.0,0.0
31123,2740,180.0,0.0
31124,2568,180.0,41.0
31125,2754,180.0,97.0
31126,2827,180.0,4.0
31127,2841,180.0,0.0
31128,2831,180.0,0.0
31129,2841,180.0,11.0
31130,2842,180.0,0.0
31131,2826,180.0,0.0
31132,2815,180.0,82.0
31133,2799,306.0,3.0
31134,2730,306.0,0.0
31135,2843,306.0,72.0
31136,2843,306.0,5.0
31137,2843,306.0,129.0
31138,2802,306.0,0.0
31139,2746,306.0,80.0
31140,2839,306.0,0.0
31141,2843,306.0,23.0
31142,2843,306.0,1.0
31143,2832,306.0,36.0
31144,2843,306.0,0.0
31145,2843,306.0,144.0
31146,2761,306.0,45.0
31147,2879,306.0,128.0
31148,2875,306.0,0.0
31149,2731,306.0,49.0
31150,2858,306.0,32.0
31151,2879,306.0,8.0
31152,2876,306.0,0.0
31153,2849,306.0,8.0
31154,2630,306.0,25.0
31155,2859,306.0,0.0
31156,2879,306.0,47.0
31157,2835,306.0,11.0
31158,2879,306.0,0.0
31159,2828,306.0,4.0
31160,2817,306.0,148.0
31161,2848,306.0,21.0
31162,2805,306.0,0.0
31163,2756,306.0,3.0
31164,2803,306.0,30.0
31165,2776,306.0,249.0
31166,2604,306.0,20.0
31167,2790,306.0,0.0
31168,2863,306.0,44.0
31169,2877,306.0,0.0
31170,2867,306.0,51.0
31171,2877,306.0,62.0
31172,2878,306.0,31.0
31173,2862,306.0,74.0
31174,2851,306.0,123.0
31175,2835,306.0,76.0
31176,2766,306.0,103.0
31177,2879,306.0,275.0
31178,2879,306.0,89.0
31179,2879,306.0,16.0
31180,2838,306.0,2.0
31181,2782,306.0,12.0
31182,2875,306.0,2.0
31183,2879,306.0,1.0
31184,2879,306.0,17.0
31185,2868,306.0,28.0
31186,2879,306.0,44.0
31187,2879,306.0,113.0
31188,2797,306.0,0.0
31189,2886,306.0,0.0
31190,2742,306.0,0.0
31191,2869,306.0,41.0
31192,2890,306.0,97.0
31193,2887,306.0,4.0
31194,2860,306.0,0.0
31195,2641,306.0,0.0
31196,2870,306.0,11.0
31197,2890,306.0,0.0
31198,2846,306.0,0.0
31199,2890,306.0,82.0
31200,2839,3.0,0.0
31201,2828,3.0,72.0
31202,2859,3.0,5.0
31203,2816,3.0,129.0
31204,2767,3.0,0.0
31205,2814,3.0,80.0
31206,2787,3.0,0.0
31207,2615,3.0,23.0
31208,2801,3.0,1.0
31209,2874,3.0,36.0
31210,2888,3.0,0.0
31211,2878,3.0,144.0
31212,2888,3.0,45.0
31213,2889,3.0,128.0
31214,2873,3.0,0.0
31215,2862,3.0,49.0
31216,2846,3.0,32.0
31217,2777,3.0,8.0
31218,2890,3.0,0.0
31219,2890,3.0,8.0
31220,2890,3.0,25.0
31221,2849,3.0,0.0
31222,2793,3.0,47.0
31223,2886,3.0,11.0
31224,2890,3.0,0.0
31225,2890,3.0,4.0
31226,2879,3.0,148.0
31227,2890,3.0,21.0
31228,2890,3.0,0.0
31229,2808,3.0,3.0
31230,2738,3.0,30.0
31231,2865,3.0,249.0
31232,2886,3.0,20.0
31233,2883,3.0,0.0
31234,2856,3.0,44.0
31235,2637,3.0,0.0
31236,2866,3.0,51.0
31237,2886,3.0,62.0
31238,2842,3.0,31.0
31239,2886,3.0,74.0
31240,2835,3.0,123.0
31241,2824,3.0,76.0
31242,2855,3.0,103.0
31243,2812,3.0,275.0
31244,2763,3.0,89.0
31245,2810,3.0,16.0
31246,2783,3.0,2.0
31247,2611,3.0,12.0
31248,2797,3.0,2.0
31249,2870,3.0,1.0
31250,2884,3.0,17.0
31251,2874,3.0,28.0
31252,2884,3.0,44.0
31253,2885,3.0,113.0
31254,2871,3.0,0.0
31255,2858,3.0,0.0
31256,2842,3.0,0.0
31257,2773,3.0,41.0
31258,2886,3.0,97.0
31259,2886,3.0,4.0
31260,2886,3.0,0.0
31261,2845,3.0,0.0
31262,2789,3.0,11.0
31263,2882,3.0,0.0
31264,2886,3.0,0.0
31265,2886,3.0,82.0
31266,2875,0.0,72.0
31267,2886,0.0,5.0
31268,2886,0.0,129.0
31269,2804,0.0,0.0
31270,2727,0.0,80.0
31271,2742,0.0,0.0
31272,2739,0.0,23.0
31273,2722,0.0,1.0
31274,2493,0.0,36.0
31275,2722,0.0,0.0
31276,2742,0.0,144.0
31277,2698,0.0,45.0
31278,2742,0.0,128.0
31279,2693,0.0,0.0
31280,2680,0.0,49.0
31281,2713,0.0,32.0
31282,2668,0.0,8.0
31283,2623,0.0,0.0
31284,2668,0.0,8.0
31285,2647,0.0,25.0
31286,2659,0.0,0.0
31287,2653,0.0,47.0
31288,2726,0.0,11.0
31289,2740,0.0,0.0
31290,2732,0.0,4.0
31291,2740,0.0,148.0
31292,2741,0.0,21.0
31293,2725,0.0,0.0
31294,2714,0.0,3.0
31295,2698,0.0,30.0
31296,2631,0.0,249.0
31297,2742,0.0,20.0
31298,2742,0.0,0.0
31299,2742,0.0,44.0
31300,2701,0.0,0.0
31301,2837,0.0,51.0
31302,2738,0.0,62.0
31303,2742,0.0,31.0
31304,2742,0.0,74.0
31305,2731,0.0,123.0
31306,2742,0.0,76.0
31307,2742,0.0,103.0
31308,2660,0.0,275.0
31309,2869,0.0,89.0
31310,2866,0.0,16.0
31311,2847,0.0,2.0
31312,2620,0.0,12.0
31313,2849,0.0,2.0
31314,2869,0.0,1.0
31315,2825,0.0,17.0
31316,2869,0.0,28.0
31317,2818,0.0,44.0
31318,2807,0.0,113.0
31319,2838,0.0,0.0
31320,2795,0.0,0.0
31321,2746,0.0,0.0
31322,2793,0.0,41.0
31323,2766,0.0,97.0
31324,2594,0.0,4.0
31325,2780,0.0,0.0
31326,2853,0.0,0.0
31327,2867,0.0,11.0
31328,2857,0.0,0.0
31329,2867,0.0,0.0
31330,2868,0.0,82.0
31331,2852,72.0,5.0
31332,2841,72.0,129.0
31333,2825,72.0,0.0
31334,2756,72.0,80.0
31335,2869,72.0,0.0
31336,2869,72.0,23.0
31337,2869,72.0,1.0
31338,2828,72.0,36.0
31339,2778,72.0,0.0
31340,2865,72.0,144.0
31341,2869,72.0,45.0
31342,2869,72.0,128.0
31343,2858,72.0,0.0
31344,2869,72.0,49.0
31345,2869,72.0,32.0
31346,2787,72.0,8.0
31347,2887,72.0,0.0
31348,2860,72.0,8.0
31349,2641,72.0,25.0
31350,2870,72.0,0.0
31351,2890,72.0,47.0
31352,2846,72.0,11.0
31353,2890,72.0,0.0
31354,2839,72.0,4.0
31355,2828,72.0,148.0
31356,2859,72.0,21.0
31357,2816,72.0,0.0
31358,2767,72.0,3.0
31359,2814,72.0,30.0
31360,2787,72.0,249.0
31361,2615,72.0,20.0
31362,2801,72.0,0.0
31363,2874,72.0,44.0
31364,2888,72.0,0.0
31365,2878,72.0,51.0
31366,2888,72.0,62.0
31367,2889,72.0,31.0
31368,2873,72.0,74.0
31369,2862,72.0,123.0
31370,2846,72.0,76.0
31371,2777,72.0,103.0
31372,2890,72.0,275.0
31373,2890,72.0,89.0
31374,2890,72.0,16.0
31375,2849,72.0,2.0
31376,2793,72.0,12.0
31377,2886,72.0,2.0
31378,2890,72.0,1.0
31379,2890,72.0,17.0
31380,2879,72.0,28.0
31381,2890,72.0,44.0
31382,2890,72.0,113.0
31383,2808,72.0,0.0
31384,2857,72.0,0.0
31385,2638,72.0,0.0
31386,2867,72.0,41.0
31387,2887,72.0,97.0
31388,2843,72.0,4.0
31389,2887,72.0,0.0
31390,2836,72.0,0.0
31391,2825,72.0,11.0
31392,2856,72.0,0.0
31393,2813,72.0,0.0
31394,2764,72.0,82.0
31395,2811,5.0,129.0
31396,2784,5.0,0.0
31397,2612,5.0,80.0
31398,2798,5.0,0.0
31399,2871,5.0,23.0
31400,2885,5.0,1.0
31401,2875,5.0,36.0
31402,2885,5.0,0.0
31403,2886,5.0,144.0
31404,2870,5.0,45.0
31405,2859,5.0,128.0
31406,2843,5.0,0.0
31407,2774,5.0,49.0
31408,2887,5.0,32.0
31409,2887,5.0,8.0
31410,2887,5.0,0.0
31411,2846,5.0,8.0
31412,2790,5.0,25.0
31413,2883,5.0,0.0
31414,2887,5.0,47.0
31415,2887,5.0,11.0
31416,2876,5.0,0.0
31417,2887,5.0,4.0
31418,2887,5.0,148.0
31419,2805,5.0,21.0
31420,2611,5.0,0.0
31421,2840,5.0,3.0
31422,2860,5.0,30.0
31423,2816,5.0,249.0
31424,2860,5.0,20.0
31425,2809,5.0,0.0
31426,2798,5.0,44.0
31427,2829,5.0,0.0
31428,2786,5.0,51.0
31429,2737,5.0,62.0
31430,2784,5.0,31.0
31431,2757,5.0,74.0
31432,2585,5.0,123.0
31433,2771,5.0,76.0
31434,2844,5.0,103.0
31435,2860,5.0,275.0
31436,2848,5.0,89.0
31437,2858,5.0,16.0
31438,2859,5.0,2.0
31439,2843,5.0,12.0
31440,2832,5.0,2.0
31441,2816,5.0,1.0
31442,2747,5.0,17.0
31443,2860,5.0,28.0
31444,2860,5.0,44.0
31445,2860,5.0,113.0
31446,2819,5.0,0.0
31447,2773,5.0,0.0
31448,2856,5.0,0.0
31449,2860,5.0,41.0
31450,2860,5.0,97.0
31451,2849,5.0,4.0
31452,2860,5.0,0.0
31453,2860,5.0,0.0
31454,2778,5.0,11.0
31455,2621,5.0,0.0
31456,2641,5.0,0.0
31457,2597,5.0,82.0
31458,2641,129.0,0.0
31459,2604,129.0,80.0
31460,2585,129.0,0.0
31461,2610,129.0,23.0
31462,2573,129.0,1.0
31463,2522,129.0,36.0
31464,2575,129.0,0.0
31465,2568,129.0,144.0
31466,2380,129.0,45.0
31467,2576,129.0,128.0
31468,2625,129.0,0.0
31469,2639,129.0,49.0
31470,2629,129.0,32.0
31471,2639,129.0,8.0
31472,2640,129.0,0.0
31473,2626,129.0,8.0
31474,2613,129.0,25.0
31475,2597,129.0,0.0
31476,2554,129.0,47.0
31477,2641,129.0,11.0
31478,2641,129.0,0.0
31479,2641,129.0,4.0
31480,2600,129.0,148.0
31481,2544,129.0,21.0
31482,2637,129.0,0.0
31483,2641,129.0,3.0
31484,2641,129.0,30.0
31485,2630,129.0,249.0
31486,2641,129.0,20.0
31487,2641,129.0,0.0
31488,2597,129.0,44.0
31489,2870,129.0,0.0
31490,2826,129.0,51.0
31491,2870,129.0,62.0
31492,2819,129.0,31.0
31493,2810,129.0,74.0
31494,2839,129.0,123.0
31495,2796,129.0,76.0
31496,2749,129.0,103.0
31497,2794,129.0,275.0
31498,2767,129.0,89.0
31499,2599,129.0,16.0
31500,2781,129.0,2.0
31501,2854,129.0,12.0
31502,2868,129.0,2.0
31503,2858,129.0,1.0
31504,2868,129.0,17.0
31505,2869,129.0,28.0
31506,2853,129.0,44.0
31507,2842,129.0,113.0
31508,2826,129.0,0.0
31509,2757,129.0,0.0
31510,2870,129.0,0.0
31511,2870,129.0,41.0
31512,2870,129.0,97.0
31513,2829,129.0,4.0
31514,2773,129.0,0.0
31515,2866,129.0,0.0
31516,2870,129.0,11.0
31517,2870,129.0,0.0
31518,2861,129.0,0.0
31519,2870,129.0,82.0
31520,2870,0.0,80.0
31521,2788,0.0,0.0
31522,2846,0.0,23.0
31523,2890,0.0,1.0
31524,2839,0.0,36.0
31525,2828,0.0,0.0
31526,2859,0.0,144.0
31527,2816,0.0,45.0
31528,2767,0.0,128.0
31529,2814,0.0,0.0
31530,2787,0.0,49.0
31531,2615,0.0,32.0
31532,2801,0.0,8.0
31533,2874,0.0,0.0
31534,2888,0.0,8.0
31535,2878,0.0,25.0
31536,2888,0.0,0.0
31537,2889,0.0,47.0
31538,2873,0.0,11.0
31539,2862,0.0,0.0
31540,2846,0.0,4.0
31541,2777,0.0,148.0
31542,2890,0.0,21.0
31543,2890,0.0,0.0
31544,2890,0.0,3.0
31545,2849,0.0,30.0
31546,2793,0.0,249.0
31547,2886,0.0,20.0
31548,2890,0.0,0.0
31549,2890,0.0,44.0
31550,2879,0.0,0.0
31551,2890,0.0,51.0
31552,2890,0.0,62.0
31553,2808,0.0,31.0
31554,2846,0.0,74.0
31555,2795,0.0,123.0
31556,2784,0.0,76.0
31557,2815,0.0,103.0
31558,2784,0.0,275.0
31559,2723,0.0,89.0
31560,2770,0.0,16.0
31561,2743,0.0,2.0
31562,2571,0.0,12.0
31563,2775,0.0,2.0
31564,2844,0.0,1.0
31565,2844,0.0,17.0
31566,2834,0.0,28.0
31567,2844,0.0,44.0
31568,2845,0.0,113.0
31569,2829,0.0,0.0
31570,2818,0.0,0.0
31571,2890,0.0,0.0
31572,2733,0.0,41.0
31573,2846,0.0,97.0
31574,2846,0.0,4.0
31575,2846,0.0,0.0
31576,2805,0.0,0.0
31577,2749,0.0,11.0
31578,2842,0.0,0.0
31579,2846,0.0,0.0
31580,2846,0.0,82.0
31581,2835,80.0,0.0
31582,2846,80.0,23.0
31583,2846,80.0,1.0
31584,2764,80.0,36.0
31585,2839,80.0,0.0
31586,2828,80.0,144.0
31587,2859,80.0,45.0
31588,2816,80.0,128.0
31589,2767,80.0,0.0
31590,2814,80.0,49.0
31591,2787,80.0,32.0
31592,2615,80.0,8.0
31593,2801,80.0,0.0
31594,2874,80.0,8.0
31595,2888,80.0,25.0
31596,2878,80.0,0.0
31597,2888,80.0,47.0
31598,2889,80.0,11.0
31599,2873,80.0,0.0
31600,2862,80.0,4.0
31601,2846,80.0,148.0
31602,2777,80.0,21.0
31603,2890,80.0,0.0
31604,2890,80.0,3.0
31605,2890,80.0,30.0
31606,2849,80.0,249.0
31607,2793,80.0,20.0
31608,2886,80.0,0.0
31609,2890,80.0,44.0
31610,2890,80.0,0.0
31611,2879,80.0,51.0
31612,2890,80.0,62.0
31613,2890,80.0,31.0
31614,2808,80.0,74.0
31615,2779,80.0,123.0
31616,2808,80.0,76.0
31617,2765,80.0,103.0
31618,2724,80.0,275.0
31619,2765,80.0,89.0
31620,2738,80.0,16.0
31621,2574,80.0,2.0
31622,2750,80.0,12.0
31623,2823,80.0,2.0
31624,2837,80.0,1.0
31625,2827,80.0,17.0
31626,2837,80.0,28.0
31627,2838,80.0,44.0
31628,2824,80.0,113.0
31629,2811,80.0,0.0
31630,2795,80.0,0.0
31631,2726,80.0,0.0
31632,2839,80.0,41.0
31633,2839,80.0,97.0
31634,2839,80.0,4.0
31635,2798,80.0,0.0
31636,2744,80.0,0.0
31637,2835,80.0,11.0
31638,2839,80.0,0.0
31639,2839,80.0,0.0
31640,2828,80.0,82.0
31641,2839,0.0,23.0
31642,2839,0.0,1.0
31643,2757,0.0,36.0
31644,2797,0.0,0.0
31645,2754,0.0,144.0
31646,2707,0.0,45.0
31647,2766,0.0,128.0
31648,2725,0.0,0.0
31649,2555,0.0,49.0
31650,2739,0.0,32.0
31651,2812,0.0,8.0
31652,2826,0.0,0.0
31653,2816,0.0,8.0
31654,2826,0.0,25.0
31655,2827,0.0,0.0
31656,2811,0.0,47.0
31657,2800,0.0,11.0
31658,2784,0.0,0.0
31659,2719,0.0,4.0
31660,2828,0.0,148.0
31661,2828,0.0,21.0
31662,2828,0.0,0.0
31663,2787,0.0,3.0
31664,2731,0.0,30.0
31665,2824,0.0,249.0
31666,2828,0.0,20.0
31667,2828,0.0,0.0
31668,2817,0.0,44.0
31669,2828,0.0,0.0
31670,2828,0.0,51.0
31671,2748,0.0,62.0
31672,2785,0.0,31.0
31673,2748,0.0,74.0
31674,2783,0.0,123.0
31675,2756,0.0,76.0
31676,2588,0.0,103.0
31677,2770,0.0,275.0
31678,2843,0.0,89.0
31679,2857,0.0,16.0
31680,2847,0.0,2.0
31681,2857,0.0,12.0
31682,2858,0.0,2.0
31683,2842,0.0,1.0
31684,2831,0.0,17.0
31685,2815,0.0,28.0
31686,2746,0.0,44.0
31687,2859,0.0,113.0
31688,2859,0.0,0.0
31689,2859,0.0,0.0
31690,2818,0.0,0.0
31691,2762,0.0,41.0
31692,2855,0.0,97.0
31693,2859,0.0,4.0
31694,2859,0.0,0.0
31695,2848,0.0,0.0
31696,2859,0.0,11.0
31697,2859,0.0,0.0
31698,2777,0.0,0.0
31699,2693,0.0,82.0
31700,2740,23.0,1.0
31701,2713,23.0,36.0
31702,2547,23.0,0.0
31703,2819,23.0,144.0
31704,2800,23.0,45.0
31705,2814,23.0,128.0
31706,2804,23.0,0.0
31707,2814,23.0,49.0
31708,2815,23.0,32.0
31709,2799,23.0,8.0
31710,2796,23.0,0.0
31711,2784,23.0,8.0
31712,2709,23.0,25.0
31713,2816,23.0,0.0
31714,2816,23.0,47.0
31715,2816,23.0,11.0
31716,2775,23.0,0.0
31717,2719,23.0,4.0
31718,2812,23.0,148.0
31719,2816,23.0,21.0
31720,2816,23.0,0.0
31721,2805,23.0,3.0
31722,2816,23.0,30.0
31723,2816,23.0,249.0
31724,2734,23.0,20.0
31725,2693,23.0,0.0
31726,2666,23.0,44.0
31727,2506,23.0,0.0
31728,2678,23.0,51.0
31729,2751,23.0,62.0
31730,2765,23.0,31.0
31731,2755,23.0,74.0
31732,2765,23.0,123.0
31733,2766,23.0,76.0
31734,2750,23.0,103.0
31735,2739,23.0,275.0
31736,2723,23.0,89.0
31737,2658,23.0,16.0
31738,2767,23.0,2.0
31739,2767,23.0,12.0
31740,2767,23.0,2.0
31741,2726,23.0,1.0
31742,2674,23.0,17.0
31743,2763,23.0,28.0
31744,2767,23.0,44.0
31745,2767,23.0,113.0
31746,2756,23.0,0.0
31747,2767,23.0,0.0
31748,2767,23.0,0.0
31749,2689,23.0,41.0
31750,2723,23.0,97.0
31751,2543,23.0,4.0
31752,2725,23.0,0.0
31753,2798,23.0,0.0
31754,2812,23.0,11.0
31755,2802,23.0,0.0
31756,2812,23.0,0.0
31757,2813,23.0,82.0
31758,2797,1.0,36.0
31759,2786,1.0,0.0
31760,2770,1.0,144.0
31761,2707,1.0,45.0
31762,2814,1.0,128.0
31763,2814,1.0,0.0
31764,2814,1.0,49.0
31765,2779,1.0,32.0
31766,2719,1.0,8.0
31767,2810,1.0,0.0
31768,2814,1.0,8.0
31769,2814,1.0,25.0
31770,2803,1.0,0.0
31771,2814,1.0,47.0
31772,2814,1.0,11.0
31773,2736,1.0,0.0
31774,2522,1.0,4.0
31775,2698,1.0,148.0
31776,2771,1.0,21.0
31777,2785,1.0,0.0
31778,2775,1.0,3.0
31779,2785,1.0,30.0
31780,2786,1.0,249.0
31781,2770,1.0,20.0
31782,2759,1.0,0.0
31783,2743,1.0,44.0
31784,2674,1.0,0.0
31785,2787,1.0,51.0
31786,2787,1.0,62.0
31787,2787,1.0,31.0
31788,2792,1.0,74.0
31789,2690,1.0,123.0
31790,2783,1.0,76.0
31791,2787,1.0,103.0
31792,2787,1.0,275.0
31793,2776,1.0,89.0
31794,2787,1.0,16.0
31795,2787,1.0,2.0
31796,2705,1.0,12.0
31797,2532,1.0,2.0
31798,2599,1.0,1.0
31799,2613,1.0,17.0
31800,2609,1.0,28.0
31801,2613,1.0,44.0
31802,2614,1.0,113.0
31803,2616,1.0,0.0
31804,2589,1.0,0.0
31805,2571,1.0,0.0
31806,2512,1.0,41.0
31807,2615,1.0,97.0
31808,2615,1.0,4.0
31809,2615,1.0,0.0
31810,2574,1.0,0.0
31811,2670,1.0,11.0
31812,2611,1.0,0.0
31813,2615,1.0,0.0
